PROP_ID,PROPERTY_TYPE,SOCIETY_NAME,location,BEDROOM_NUM,BALCONY_NUM,AREA,Price_per_sqft,PRICE,AGE,FURNISH,amenity_luxury,FLOOR_NUM,TOTAL_FLOOR
J70862530,flat,Dakshini apartments,Kasba,2.0,1.0,1000,5000.0,0.5,Moderately Old,Fully furnished,263.0,1,3.0
U58640012,flat,Rajat flora,Narendrapur,3.0,1.0,1362,4405.0,0.6,New Property,Fully furnished,154.0,7,7.0
Z69916160,flat,Konark apartment,Chak Garia,3.0,1.0,1148,4703.0,0.51,New Property,Luxury furnished,58.0,2,5.0
Q71264558,flat,Orchid mention,Kalikapur,3.0,1.0,1040,7211.0,0.75,New Property,Semi-furnished,203.0,2,3.0
X71113768,flat,Sunrise tower,Badamtala,2.0,1.0,720,2925.0,0.18,Moderately Old,Fully furnished,246.0,4,5.0
W69198880,flat,Unknown,Thakurpukur,2.0,1.0,900,3888.0,0.35,Old Property,Fully furnished,125.0,0,3.0
H69813372,flat,Bcn shyam vihar phase 2,Raghunathpur,3.0,2.0,1345,5204.0,0.68,Moderately Old,Unfurnished,254.0,5,6.0
Y68847528,flat,Meridian splendora,Paikpara,3.0,2.0,1476,8468.0,1.25,Old Property,Luxury furnished,160.0,13,17.0
Z70038928,flat,Rechi new panchabati complex,Kaikhali,2.0,1.0,1050,6190.0,0.75,New Property,Unfurnished,246.0,2,6.0
I69907456,flat,Shantikunja flat,Garia,2.0,1.0,500,3800.0,0.19,Moderately Old,Unfurnished,246.0,4,4.0
A69919050,flat,Bengal shelter sisirkunja,Madhyamgram,3.0,2.0,1045,4401.0,0.46,Relatively New Property,Luxury furnished,764.0,6,7.0
D69183682,flat,Upasana,Sahapur,2.0,0.0,950,4421.0,0.42,Moderately Old,Unfurnished,246.0,0,1.0
Z68871080,flat,"Shovanalaya, joramandir",Baguihati,2.0,1.0,715,3577.0,0.22,Moderately Old,Fully furnished,24.0,0,5.0
O71277236,flat,Greenfield city elite,Behala,3.0,1.0,1180,4210.0,0.4,Relatively New Property,Fully furnished,130.0,8,12.0
V67566888,flat,Clubtown heights,Rathtala,3.0,1.0,1521,5391.0,0.82,New Property,Fully furnished,192.0,1,13.0
A69950582,flat,Unknown,Jadavpur,2.0,0.0,830,3614.0,0.3,Old Property,Fully furnished,246.0,2,2.0
J67560716,flat,Hiland greens,Maheshtala,2.0,1.0,712,3932.0,0.28,Old Property,Fully furnished,246.0,6,14.0
P14944597,flat,Shantiban apartment,Baguiati,3.0,2.0,1454,4000.0,0.55,Moderately Old,Luxury furnished,103.0,3,3.0
R70177252,flat,Unknown,Srirampur,3.0,1.0,883,3624.0,0.32,Relatively New Property,Luxury furnished,124.0,4,5.0
T68930852,flat,Midland park,Salt Lake,2.0,2.0,1050,6190.0,0.65,Relatively New Property,Fully furnished,246.0,2,2.0
R60304110,flat,Green valley,Kaikhali,2.0,1.0,768,4622.0,0.36,Moderately Old,Fully furnished,371.0,3,5.0
O69633766,flat,Vasundhara apartment tegharia,Teghoria,2.0,2.0,1210,6451.0,0.6,New Property,Semi-furnished,678.0,5,5.0
R65829088,flat,Chitrakut dham,Kestopur,3.0,2.0,1319,5155.0,0.68,New Property,Luxury furnished,713.0,4,5.0
O66055380,flat,Shree ranjani housing society,Amrabati,4.0,2.0,1580,5696.0,0.9,Moderately Old,Unfurnished,185.0,1,4.0
F69600732,flat,Sd aqua view,Airport,2.0,1.0,861,4181.0,0.36,Relatively New Property,Luxury furnished,173.0,4,5.0
O57743024,flat,Sanhita township,New Town,3.0,1.0,916,3275.0,0.3,Old Property,Fully furnished,245.0,6,8.0
D70784716,flat,Aprajita housing society,Kalindi,3.0,2.0,1100,3627.0,0.45,Moderately Old,Luxury furnished,257.0,3,4.0
J58719114,flat,Unknown,Bt Road,3.0,1.0,1215,5761.0,0.7,Relatively New Property,Semi-furnished,246.0,3,5.0
C71136854,flat,Shakya individual project,New Town,3.0,1.0,1196,4849.0,0.58,Old Property,Unfurnished,246.0,1,4.0
U71117810,flat,Rajeshwari cooperative mig cooperative,New Town,3.0,1.0,1268,5126.0,0.65,Old Property,Unfurnished,246.0,1,4.0
Z71117808,flat,Danish red salute co operative housing,New Town,3.0,1.0,1009,7730.0,0.78,Old Property,Unfurnished,246.0,1,11.0
O71117806,flat,Janmanas cooperative housing ltd,New Town,3.0,1.0,1475,5084.0,0.75,Old Property,Unfurnished,246.0,1,20.0
X71117804,flat,Danish firewall cooperative housing society ltd,New Town,3.0,1.0,1475,4610.0,0.68,Old Property,Unfurnished,246.0,1,20.0
Q70586610,flat,Astha apartment,Dum Dum Cantt,3.0,1.0,1271,3899.0,0.5,Old Property,Luxury furnished,168.0,3,4.0
Q68914982,flat,Chandroprova apartments,Briji,2.0,1.0,880,8333.0,0.55,Moderately Old,Semi-furnished,245.0,3,3.0
K67829020,flat,Bellagio lvl nxt,Rajarhat,4.0,3.0,2239,4689.0,1.02,Old Property,Fully furnished,183.0,3,7.0
R65745130,flat,Eden serenity,Em Bypass,3.0,1.0,1285,5058.0,0.55,Moderately Old,Luxury furnished,233.0,4,4.0
T71165566,flat,Merlin serenia,Bt Road,2.0,1.0,732,8759.0,0.64,Old Property,Unfurnished,246.0,1,28.0
O68148542,flat,Mani towers,New Alipore,3.0,1.0,1450,8965.0,1.1,Moderately Old,Luxury furnished,103.0,7,10.0
V69989554,flat,Ashalata apartment,Behala,2.0,1.0,910,4395.0,0.4,New Property,Fully furnished,471.0,1,4.0
E71388766,flat,Siddha sky,Em Bypass,2.0,1.0,1305,10769.0,1.41,Old Property,Unfurnished,246.0,1,31.0
F71387598,flat,Solus,Madhyamgram,4.0,2.0,1528,5351.0,0.82,Old Property,Unfurnished,246.0,1,11.0
W71387594,flat,Solus,Madhyamgram,2.0,1.0,897,5351.0,0.48,Old Property,Unfurnished,246.0,1,11.0
M71387510,flat,Ps one 10,New Town,4.0,2.0,1508,15216.0,2.29,Old Property,Unfurnished,246.0,1,20.0
T71379782,flat,Merlin serenia,Bt Road,2.0,1.0,732,8759.0,0.64,Old Property,Unfurnished,246.0,1,28.0
G70929950,flat,Bangur avenue,Lake Town,2.0,1.0,700,3500.0,0.25,Moderately Old,Semi-furnished,103.0,3,5.0
G67052658,flat,Ideal regency,Behala,3.0,1.0,1005,7761.0,0.78,Relatively New Property,Fully furnished,218.0,2,12.0
C68637780,flat,Green park,Kamalgazi,3.0,1.0,1150,3043.0,0.35,New Property,Semi-furnished,103.0,3,3.0
H70068970,flat,Unknown,Belgharia,2.0,0.0,600,3166.0,0.19,Moderately Old,Fully furnished,246.0,0,1.0
T69065768,flat,Royal marina apartment,Makhla,2.0,1.0,854,2928.0,0.25,Relatively New Property,Luxury furnished,43.0,2,4.0
M69055296,flat,Pabitra apartment,Haltu,3.0,1.0,1300,5040.0,0.63,New Property,Luxury furnished,94.0,3,3.0
T71408664,flat,Southwinds,Garia,4.0,2.0,1539,4500.0,0.69,Old Property,Unfurnished,246.0,1,15.0
E71408660,flat,Southwinds,Garia,3.0,1.0,929,4984.0,0.46,Old Property,Unfurnished,246.0,1,15.0
R71408658,flat,Southwinds,Garia,2.0,1.0,824,4854.0,0.4,Old Property,Unfurnished,246.0,1,15.0
O64017758,flat,Vivek garden,Arabinda Pally,2.0,1.0,765,2850.0,0.28,Moderately Old,Semi-furnished,427.0,4,5.0
D44989555,flat,Niva park -ii,Brahmapur,2.0,0.0,600,2833.0,0.18,Moderately Old,Fully furnished,103.0,0,4.0
E71257290,flat,Merlin the one,Tollygunge,3.0,1.0,1479,12306.0,1.82,Old Property,Unfurnished,246.0,1,17.0
F71257288,flat,Merlin the one,Tollygunge,2.0,1.0,680,12794.0,0.87,Old Property,Unfurnished,246.0,1,17.0
R69326158,flat,Kundalia towers,Theatre Road,3.0,2.0,2550,20392.0,5.2,New Property,Unfurnished,5.0,2,9.0
Y69911290,flat,Green valley,Vip Haldiram,3.0,2.0,1450,6206.0,0.9,Moderately Old,Semi-furnished,415.0,4,5.0
U70151778,flat,Npr joy 98,Bt Road,3.0,1.0,1350,10526.0,1.0,Old Property,Fully furnished,485.0,18,25.0
W68948878,flat,Maa sarada apartment bangur,Bangur,2.0,1.0,800,4750.0,0.38,New Property,Fully furnished,61.0,3,4.0
Q70786834,flat,Golf tower,Lake Gardens,2.0,1.0,1133,7502.0,0.85,Moderately Old,Fully furnished,246.0,2,12.0
L71261538,flat,Swarnamani,Em Bypass,5.0,1.0,5069,13316.0,6.75,Old Property,Fully furnished,162.0,23,32.0
H65746208,flat,Siddha eden lakevilla,Bt Road,3.0,1.0,1155,10459.0,0.82,Old Property,Unfurnished,201.0,17,25.0
J67560648,flat,Magnolia nakshatra,Barasat,2.0,1.0,721,2773.0,0.2,Relatively New Property,Fully furnished,185.0,4,4.0
Z71292524,flat,Pioneer priyambada,Rajarhat,3.0,1.0,976,3100.0,0.3,Old Property,Unfurnished,246.0,1,3.0
V69462930,flat,Eden city maheshtala,Maheshtala,2.0,1.0,771,3100.0,0.24,Old Property,Unfurnished,246.0,1,15.0
Q67020688,flat,Bangur avenue,Lake Town,2.0,1.0,765,5490.0,0.38,Relatively New Property,Semi-furnished,504.0,2,4.0
Y70978782,flat,Rajwada grand,Kamalgazi,3.0,1.0,1435,5011.0,0.72,Old Property,Unfurnished,246.0,1,8.0
E70978778,flat,Rajwada grand,Kamalgazi,2.0,1.0,1210,4700.0,0.57,Old Property,Unfurnished,246.0,1,8.0
M70968402,flat,Merlin skygaze,Em Bypass,3.0,1.0,780,6608.0,0.52,Old Property,Unfurnished,246.0,1,20.0
C70968400,flat,Merlin skygaze,Em Bypass,2.0,1.0,677,6686.0,0.45,Old Property,Unfurnished,246.0,1,20.0
E70966306,flat,Multicon prestige residences,Rajpur,3.0,1.0,1166,4943.0,0.58,Old Property,Unfurnished,246.0,1,15.0
K70966302,flat,Multicon prestige residences,Rajpur,2.0,1.0,848,4350.0,0.37,Old Property,Unfurnished,246.0,1,15.0
F70964680,flat,Amaya residences,Narendrapur,3.0,1.0,1104,4864.0,0.54,Old Property,Unfurnished,246.0,1,14.0
W70964678,flat,Amaya residences,Narendrapur,2.0,1.0,673,4674.0,0.31,Old Property,Unfurnished,246.0,1,14.0
V70928956,flat,Rajwada springfield,Kamalgazi,3.0,1.0,1360,5172.0,0.7,Old Property,Unfurnished,246.0,1,12.0
A70928954,flat,Rajwada springfield,Kamalgazi,2.0,1.0,1010,5172.0,0.52,Old Property,Unfurnished,246.0,1,12.0
Q70928524,flat,Rajwada global city,Narendrapur,3.0,1.0,1045,3575.0,0.37,Old Property,Unfurnished,246.0,1,20.0
K70928522,flat,Rajwada global city,Narendrapur,2.0,1.0,860,3720.0,0.32,Old Property,Unfurnished,246.0,1,20.0
V70928400,flat,Rajwada greenshire,Narendrapur,3.0,1.0,1094,3894.0,0.43,Old Property,Unfurnished,246.0,1,4.0
C70928396,flat,Rajwada greenshire,Narendrapur,2.0,1.0,900,3895.0,0.35,Old Property,Unfurnished,246.0,1,4.0
E68710034,flat,Hiraloy,Santoshpur,3.0,0.0,1202,6555.0,0.59,Moderately Old,Semi-furnished,208.0,0,2.0
F69340732,flat,Riya gitanjali,Barrackpore,2.0,1.0,660,4848.0,0.32,Relatively New Property,Fully furnished,208.0,1,4.0
I71125006,flat,Chitrakatha,Tollygunge,4.0,2.0,1477,9681.0,1.43,Old Property,Unfurnished,246.0,1,7.0
G71252184,flat,Koyla vihar vasundhara,Kaikhali,2.0,1.0,1050,6000.0,0.63,Moderately Old,Luxury furnished,541.0,2,3.0
J69574292,flat,Harisava math,Brahmapur,3.0,1.0,910,4712.0,0.41,Moderately Old,Fully furnished,43.0,1,3.0
S71345594,flat,Nbr ashirbad,Nayabad,3.0,1.0,1250,3600.0,0.45,Old Property,Unfurnished,246.0,1,3.0
M71175650,flat,Natural luxuria,Lake Town,4.0,2.0,1980,7100.0,1.41,Old Property,Unfurnished,246.0,1,15.0
E71175646,flat,Natural luxuria,Lake Town,3.0,1.0,1740,7100.0,1.24,Old Property,Unfurnished,246.0,1,15.0
D70367060,flat,Siddha happyville,Rajarhat,2.0,1.0,925,5846.0,0.58,Relatively New Property,Fully furnished,717.0,19,19.0
G71388920,flat,Anik one rajarhat,New Town,4.0,2.0,3029,11984.0,3.63,Old Property,Unfurnished,246.0,1,23.0
R71388914,flat,Anik one rajarhat,New Town,2.0,1.0,1244,10450.0,1.3,Old Property,Unfurnished,246.0,1,23.0
N71388912,flat,Anik one rajarhat,New Town,1.0,1.0,923,11981.0,1.11,Old Property,Unfurnished,246.0,1,23.0
D71042770,flat,Desbandhu nagar,Baguiati,3.0,2.0,1600,4375.0,0.7,New Property,Semi-furnished,148.0,3,4.0
R69569886,flat,Swastik apartment,Behala,3.0,0.0,1200,6500.0,0.65,Old Property,Semi-furnished,518.0,1,3.0
N69823690,flat,Nilachal complex,Narendrapur,3.0,1.0,1050,3428.0,0.35,Moderately Old,Fully furnished,273.0,1,4.0
I59301634,flat,Prasad residency,Alipore,2.0,2.0,1400,11344.0,1.35,Moderately Old,Luxury furnished,266.0,2,4.0
V71227784,flat,Srijan town square,New Town,4.0,2.0,2581,11623.0,3.0,Old Property,Unfurnished,246.0,1,25.0
R71227782,flat,Srijan town square,New Town,3.0,1.0,1815,12672.0,2.3,Old Property,Unfurnished,246.0,1,25.0
X71130558,flat,Orbit lumiere,Bt Road,4.0,2.0,1850,7351.0,1.36,Old Property,Unfurnished,246.0,1,12.0
R71130556,flat,Orbit lumiere,Bt Road,3.0,1.0,1240,7891.0,0.98,Old Property,Unfurnished,246.0,1,12.0
N71130366,flat,Orbit urban park,New Town,4.0,2.0,2350,7404.0,1.74,Old Property,Unfurnished,246.0,1,22.0
P71130362,flat,Orbit urban park,New Town,3.0,1.0,1550,7419.0,1.15,Old Property,Unfurnished,246.0,1,22.0
S71130200,flat,Urban greens phase 2,Rajarhat,3.0,1.0,763,8501.0,0.65,Old Property,Unfurnished,246.0,1,9.0
V71130196,flat,Urban greens phase 2,Rajarhat,2.0,1.0,588,8673.0,0.51,Old Property,Unfurnished,246.0,1,9.0
I71129668,flat,Urban vista phase 1,Rajarhat,3.0,1.0,1083,6540.0,0.71,Old Property,Unfurnished,246.0,1,14.0
E71129666,flat,Urban vista phase 1,Rajarhat,2.0,1.0,800,5875.0,0.47,Old Property,Unfurnished,246.0,1,14.0
T71129544,flat,Rishi pranaya,New Town,3.0,1.0,1185,6329.0,0.75,Old Property,Unfurnished,246.0,1,24.0
F71129542,flat,Rishi pranaya,New Town,2.0,1.0,954,6081.0,0.58,Old Property,Unfurnished,246.0,1,24.0
V65834002,flat,Godrej prakriti,Sodepur,3.0,1.0,1359,5518.0,0.75,Relatively New Property,Semi-furnished,746.0,8,21.0
Q71355146,flat,Siddha galaxia,Rajarhat,4.0,2.0,2760,7296.0,2.01,Old Property,Unfurnished,246.0,1,13.0
T71257952,flat,Merlin serenia,Bt Road,2.0,1.0,732,8759.0,0.64,Old Property,Unfurnished,246.0,1,28.0
R71206962,flat,Binayak jasmine,Em Bypass,3.0,1.0,1000,4500.0,0.45,Old Property,Unfurnished,246.0,1,4.0
P71149810,flat,Merlin lakescape,New Town,1.0,1.0,490,7551.0,0.37,Old Property,Unfurnished,246.0,1,12.0
J71097604,flat,Albatross co operative,New Town,3.0,1.0,1445,5190.0,0.75,Old Property,Unfurnished,246.0,1,20.0
W71252120,flat,Merlin rise,Rajarhat,3.0,1.0,746,7507.0,0.56,Old Property,Unfurnished,246.0,1,22.0
V67145876,flat,Green valley phase 2,Ichapore,3.0,2.0,1176,4000.0,0.4,Relatively New Property,Luxury furnished,155.0,1,3.0
W65134598,flat,The vedic village,Rajarhat,3.0,1.0,1400,4928.0,0.69,Old Property,Semi-furnished,625.0,1,4.0
O71409072,flat,Urban vista phase 1,Rajarhat,3.0,1.0,1083,6540.0,0.71,Old Property,Unfurnished,246.0,1,14.0
V71409070,flat,Urban vista phase 1,Rajarhat,2.0,1.0,800,6540.0,0.52,Old Property,Unfurnished,246.0,1,14.0
J71407426,flat,Rishi pranaya,New Town,3.0,1.0,1185,6329.0,0.75,Old Property,Unfurnished,246.0,1,24.0
F71407424,flat,Rishi pranaya,New Town,2.0,1.0,954,6081.0,0.58,Old Property,Unfurnished,246.0,1,24.0
D70946776,flat,Merlin rise,Rajarhat,3.0,1.0,746,7507.0,0.56,Old Property,Unfurnished,246.0,1,22.0
G70946774,flat,Merlin rise,Rajarhat,2.0,1.0,615,7154.0,0.44,Old Property,Unfurnished,246.0,1,22.0
G71257342,flat,The royal ganges,Maheshtala,3.0,1.0,1307,5136.0,0.67,Old Property,Unfurnished,246.0,1,35.0
D71257336,flat,The royal ganges,Maheshtala,2.0,1.0,1147,5139.0,0.59,Old Property,Unfurnished,246.0,1,35.0
V71075790,flat,Atri aqua,Narendrapur,3.0,1.0,1162,3997.0,0.46,Old Property,Unfurnished,246.0,1,11.0
V71001634,flat,Bhagat exotica,Rajarhat,3.0,1.0,1161,3200.0,0.37,Old Property,Unfurnished,246.0,1,4.0
F71006296,flat,Danish mira niketan cooperative housing society,New Town,3.0,1.0,1268,7000.0,0.89,Old Property,Unfurnished,246.0,1,4.0
Z71005702,flat,Danish red salute co operative housing,New Town,3.0,1.0,1009,7730.0,0.78,Old Property,Unfurnished,246.0,1,11.0
G69795158,flat,Deshbandhu road,Jadavpur,3.0,2.0,1660,4642.0,0.65,Moderately Old,Semi-furnished,199.0,3,4.0
C71429672,flat,Merlin lakescape,New Town,1.0,1.0,490,7551.0,0.37,Old Property,Unfurnished,246.0,1,12.0
Y71256102,flat,Dtc capital city,Rajarhat,4.0,2.0,1940,4742.0,0.92,Old Property,Unfurnished,246.0,1,20.0
Q71256100,flat,Dtc capital city,Rajarhat,3.0,1.0,1030,4660.0,0.48,Old Property,Unfurnished,246.0,1,20.0
R71256098,flat,Dtc capital city,Rajarhat,2.0,1.0,910,4615.0,0.42,Old Property,Unfurnished,246.0,1,20.0
S70966424,flat,Ps one 10,New Town,4.0,2.0,1508,11008.0,1.66,Old Property,Unfurnished,246.0,1,20.0
N70965274,flat,Sanctuary,Tollygunge,5.0,2.0,2839,17964.0,5.1,Old Property,Unfurnished,246.0,1,29.0
Q70965268,flat,Sanctuary,Tollygunge,3.0,1.0,1513,16523.0,2.5,Old Property,Unfurnished,246.0,1,29.0
X70965120,flat,Prudent pragati,Narendrapur,4.0,2.0,1629,3524.0,0.57,Old Property,Unfurnished,246.0,1,12.0
N70965118,flat,Prudent pragati,Narendrapur,3.0,1.0,1049,3427.0,0.36,Old Property,Unfurnished,246.0,1,12.0
C70965116,flat,Prudent pragati,Narendrapur,2.0,1.0,811,3607.0,0.29,Old Property,Unfurnished,246.0,1,12.0
Y70927226,flat,Rajwada royal gardens,Narendrapur,4.0,2.0,1978,4994.0,0.99,Old Property,Unfurnished,246.0,1,20.0
E70927222,flat,Rajwada royal gardens,Narendrapur,3.0,1.0,1379,4994.0,0.69,Old Property,Unfurnished,246.0,1,20.0
R70927220,flat,Rajwada royal gardens,Narendrapur,2.0,1.0,1036,4995.0,0.52,Old Property,Unfurnished,246.0,1,20.0
D71264950,flat,Silver spring,Em Bypass,3.0,1.0,1755,11339.0,1.99,Moderately Old,Fully furnished,556.0,9,18.0
P70823542,flat,Fort oasis,Ballygunge,3.0,1.0,1588,19230.0,2.5,New Property,Semi-furnished,574.0,5,25.0
I70950958,flat,Unknown,Ultadanga,3.0,1.0,1170,5982.0,0.7,Moderately Old,Unfurnished,246.0,4,5.0
N71366442,flat,Emami city,Jessore Road,4.0,3.0,2210,11764.0,2.6,Relatively New Property,Luxury furnished,377.0,8,13.0
T71342324,flat,Merlin verve,Tollygunge,3.0,1.0,1350,13043.0,1.2,Old Property,Fully furnished,338.0,4,12.0
X71266314,flat,South wind,Rajpur,3.0,1.0,1108,6046.0,0.67,Old Property,Fully furnished,281.0,8,15.0
Y70829200,flat,On request,Sukchar,3.0,3.0,1348,5979.0,0.58,Relatively New Property,Semi-furnished,485.0,3,4.0
S70148152,flat,Sugam park,Narendrapur,3.0,1.0,1151,4500.0,0.55,Moderately Old,Luxury furnished,110.0,3,4.0
V70243966,flat,Unknown,Desopriya Park,4.0,1.0,2000,20000.0,4.0,Relatively New Property,Semi-furnished,103.0,3,4.0
T45887279,flat,"26a, prince anwar shah road",Prince Anwar Shah Rd,2.0,0.0,1000,10000.0,1.0,Moderately Old,Unfurnished,43.0,4,4.0
V69473360,flat,Balaka apartment,Dum Dum,3.0,3.0,2200,7727.0,1.5,Old Property,Semi-furnished,327.0,7,7.0
Z69132576,flat,Prince anwar shah,Prince Anwar Shah Rd,3.0,1.0,1680,9230.0,1.2,Moderately Old,Luxury furnished,295.0,3,4.0
N64713648,flat,Dlf new town heights,New Town,4.0,2.0,3192,6578.0,2.1,Relatively New Property,Luxury furnished,295.0,15,16.0
J70310572,flat,Siddha eden lakeville,Bt Road,3.0,1.0,1300,10000.0,0.9,Old Property,Luxury furnished,514.0,11,24.0
K71118174,flat,Nb griha pravesh,Howrah,1.0,1.0,554,2500.0,0.14,Old Property,Unfurnished,246.0,1,20.0
O71152856,flat,Sureka sunrise aura,Narendrapur,2.0,1.0,677,5849.0,0.4,Old Property,Unfurnished,246.0,1,20.0
M71132616,flat,Vaanya,New Town,5.0,2.0,3186,13402.0,4.27,Old Property,Unfurnished,246.0,1,35.0
Y70943294,flat,Orchard godrej se7en,Joka,2.0,1.0,643,7380.0,0.48,Old Property,Unfurnished,246.0,1,14.0
C71395196,flat,Shrachi greenwood nest,New Town,4.0,2.0,1755,7000.0,1.23,Old Property,Unfurnished,246.0,1,12.0
M71331012,flat,Navya,Madhyamgram,4.0,2.0,1093,8691.0,0.95,Old Property,Unfurnished,246.0,1,11.0
Y71296560,flat,Radhashree 30,Phoolbagan,3.0,1.0,1163,7200.0,0.84,Old Property,Unfurnished,246.0,1,4.0
N71296556,flat,Radhashree 30,Phoolbagan,2.0,1.0,879,7200.0,0.63,Old Property,Unfurnished,246.0,1,4.0
S71205560,flat,Universal radha kunja galaxi,Madhyamgram,3.0,1.0,1245,3250.0,0.4,Old Property,Unfurnished,246.0,1,4.0
P71175830,flat,Nirmala nevada,Lake Town,2.0,1.0,1123,5858.0,0.66,Old Property,Unfurnished,246.0,1,8.0
L71105600,flat,Vaanya,New Town,5.0,2.0,3186,13402.0,4.27,Old Property,Unfurnished,246.0,1,35.0
Z69603596,flat,Prantik apartment,Paschim Barisha,2.0,1.0,775,4129.0,0.32,New Property,Unfurnished,24.0,3,3.0
L70717268,flat,Skyline harmony,Garia,3.0,1.0,1205,7468.0,0.8,New Property,Semi-furnished,440.0,3,4.0
H70824226,flat,Ps one 10,New Town,3.0,1.0,1116,11200.0,1.3,Old Property,Fully furnished,186.0,15,20.0
E70568136,flat,Srijan midlands,Madhyamgram,2.0,1.0,933,3644.0,0.34,Moderately Old,Luxury furnished,245.0,2,5.0
K70275950,flat,Baranagar,Ananya,3.0,1.0,1012,4940.0,0.5,Moderately Old,Semi-furnished,102.0,1,3.0
E68663770,flat,Sk tower rabindrapalli,Kestopur,5.0,3.0,2250,3555.0,0.8,Relatively New Property,Semi-furnished,103.0,5,5.0
U70210206,flat,Unknown,Brahmapur,2.0,1.0,475,3368.0,0.16,Moderately Old,Fully furnished,258.0,2,4.0
E68777416,flat,P-209 bagmari road c.i.t scheme vii-m,Kankurgachi,2.0,1.0,1150,6521.0,0.75,Moderately Old,Semi-furnished,286.0,4,5.0
S70782576,flat,Unimark springfield,Rajarhat,3.0,1.0,1355,5830.0,0.79,Old Property,Luxury furnished,219.0,9,10.0
E70703320,flat,Diamond city south,Tollygunge,3.0,1.0,1435,9059.0,1.3,Moderately Old,Luxury furnished,548.0,19,20.0
G69817632,flat,Ideal niketan,Em Bypass,2.0,1.0,1115,7623.0,0.85,Moderately Old,Luxury furnished,223.0,3,7.0
A71077966,flat,Anik one rajarhat,New Town,4.0,2.0,3029,11984.0,3.63,Old Property,Unfurnished,246.0,1,23.0
E71077962,flat,Anik one rajarhat,New Town,2.0,1.0,1244,10450.0,1.3,Old Property,Unfurnished,246.0,1,23.0
H71131742,flat,Dtc capital city,Rajarhat,4.0,2.0,1940,4742.0,0.92,Old Property,Unfurnished,246.0,1,20.0
A71131738,flat,Dtc capital city,Rajarhat,3.0,1.0,1030,4660.0,0.48,Old Property,Unfurnished,246.0,1,20.0
P71131736,flat,Dtc capital city,Rajarhat,2.0,1.0,910,4615.0,0.42,Old Property,Unfurnished,246.0,1,20.0
X71131142,flat,Merlin lakescape,New Town,3.0,1.0,677,10192.0,0.69,Old Property,Unfurnished,246.0,1,12.0
A71131136,flat,Merlin lakescape,New Town,2.0,1.0,662,8308.0,0.55,Old Property,Unfurnished,246.0,1,12.0
V71130416,flat,Merlin serenia,Bt Road,4.0,2.0,1454,8637.0,1.26,Old Property,Unfurnished,246.0,1,28.0
G71130414,flat,Merlin serenia,Bt Road,3.0,1.0,865,9112.0,0.79,Old Property,Unfurnished,246.0,1,28.0
I71130410,flat,Merlin serenia,Bt Road,2.0,1.0,732,8759.0,0.64,Old Property,Unfurnished,246.0,1,28.0
P71130278,flat,Bhawani inara,New Town,5.0,2.0,3555,7881.0,2.8,Old Property,Unfurnished,246.0,1,13.0
T71130276,flat,Bhawani inara,New Town,4.0,2.0,2322,7881.0,1.83,Old Property,Unfurnished,246.0,1,13.0
R71130274,flat,Bhawani inara,New Town,3.0,1.0,1728,8275.0,1.43,Old Property,Unfurnished,246.0,1,13.0
L70452424,flat,Divine,New Garia,2.0,1.0,800,4500.0,0.4,Relatively New Property,Fully furnished,284.0,3,4.0
E71066260,flat,Southern woods,Garia,3.0,1.0,843,9014.0,0.76,Old Property,Unfurnished,246.0,1,20.0
C71066258,flat,Southern woods,Garia,2.0,1.0,659,9619.0,0.63,Old Property,Unfurnished,246.0,1,20.0
W71066222,flat,Etha su casa valley,Narendrapur,3.0,1.0,1037,3295.0,0.34,Old Property,Unfurnished,246.0,1,8.0
A71066216,flat,Etha su casa valley,Narendrapur,2.0,1.0,849,3415.0,0.29,Old Property,Unfurnished,246.0,1,8.0
L71066180,flat,Sureka sunrise aura,Narendrapur,3.0,1.0,820,5995.0,0.49,Old Property,Unfurnished,246.0,1,20.0
C71066178,flat,Sureka sunrise aura,Narendrapur,2.0,1.0,677,5849.0,0.4,Old Property,Unfurnished,246.0,1,20.0
X71066166,flat,Rajwada grand avenue,Narendrapur,3.0,1.0,1242,3950.0,0.49,Old Property,Unfurnished,246.0,1,16.0
B71066164,flat,Rajwada grand avenue,Narendrapur,2.0,1.0,915,3949.0,0.36,Old Property,Unfurnished,246.0,1,16.0
Q71309986,flat,Mani casa,New Town,2.0,1.0,939,7987.0,0.75,Old Property,Unfurnished,246.0,1,23.0
K65146206,flat,Unknown,Mandirtala,3.0,1.0,880,6704.0,0.59,Moderately Old,Fully furnished,314.0,4,4.0
